name_last,name_first,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs
Atkins,Garrett,425548.0,atkig001,atkinga01,atkins001gar,1790
Hardtke,Jason,115459.0,hardj002,hardtja01,hardtk001jas,1005347
Landrith,Hobie,117456.0,landh101,landrho01,landri001hob,1007300
Rodríguez,Yerry,666720.0,rodry002,rodriye01,rodrig000yer,21955
Yates,Tyler,407884.0,yatet001,yatesty01,yates-001tyl,1527
Blanchard,Chester,820482.0,blanc104,blancch01,blanch000che,nan
Von Kolnitz,Fritz,123753.0,vonkf101,vonkofr01,vonkol001alf,1013453
Hader,Josh,623352.0,hadej001,haderjo01,hader-000jos,14212
Flick,Elmer,114241.0,flice101,flickel01,flick-001elm,1004158
Houston,Tick,818961.0,houst102,houstti01,housto000tic,nan
Torres,,816910.0,torru101,torre03,torres000---,nan
Pearson,Alex,120337.0,peara101,pearsal01,pearso001ale,1010107
Sawatski,Carl,121726.0,sawac101,sawatca01,sawats001car,1011475
Lopez,José,673111.0,lopej006,lopezjo04,lopez-052jos,22982
Long,Dale,117897.0,longd101,longda02,long--003ric,1007730
Arrighetti,Spencer,681293.0,arris001,arrigsp01,arrigh000spe,nan
Huff,Mike,116271.0,huffm001,huffmi01,huff--001mic,1006145
Malmberg,Harry,118208.0,malmh101,malmbha01,malmbe001har,1008033
Walters,Nash,663534.0,waltn001,waltena01,walter000nas,25413
Araúz,Jonathan,660620.0,arauj001,arauzjo01,arauz-000jon,20275
Flowers,Wes,114258.0,floww101,flowewe01,flower001cha,1004176
Suero,Wander,593833.0,suerw002,suerowa01,suero-001wan,15855
Christman,Tim,276337.0,chrit001,christi01,christ001tim,1002224
Clase,Emmanuel,661403.0,clase001,claseem01,clase-000emm,21032
Saylor,Alfred,817351.0,sayla101,sayloal01,saylor000alf,nan
Barr,Steve,110607.0,barrs103,barrst01,barr--001ste,1000613
Rowan,Dave,121499.0,rowad101,rowanda01,rowan-001dav,1011249
Morris,Danny,119394.0,morrd102,morrida01,morris001dan,1009201
Urban,,816861.0,urbau101,urban02,urban-004---,nan
Gilroy,John,114823.0,gilrj101,gilrojo01,gilroy001joh,1004737
Kelly,Merrill,518876.0,kellm002,kellyme01,kelly-003ken,11156
Molitor,Paul,119236.0,molip001,molitpa01,molito002pau,1009040
Koskie,Corey,136731.0,koskc001,koskico01,koskie001cor,738
Marté,Víctor,469690.0,martv002,martevi01,marte-003vic,5158
Stefero,John,122715.0,stefj001,stefejo01,stefer001joh,1012459
Bacsik,Mike,407194.0,bacsm001,bacsimi02,bacsik002mic,863
Lewis,Bert,117744.0,lewib102,lewisbe01,lewis-002wil,1007576
Hancock,Charlie,819208.0,hancc101,hancoch01,hancoc000cha,nan
McIntyre,Frank,118757.0,mcinf101,mcintfr01,mcinty001fra,1008570
Finigan,Jim,114130.0,finij101,finigji01,finiga001jam,1004052
Johnson,Ben,116564.0,johnb107,johnsbe01,johnso002ben,1006423
Riley,Jim,121211.0,rilej101,rileyji02,riley-003jam,1010968
Correa,Ed,112697.0,corre001,correed01,correa001edw,1002637
Walker,Admiral,816776.0,walka101,walkead01,walker000dea,nan
Peploski,Pepper,120393.0,peplp101,peplope01,peplos001jos,1010169
Brosius,Scott,111515.0,bross001,brosisc01,brosiu001sco,1001477
Bigge,Hunter,685801.0,biggh001,biggehu01,bigge-000hun,nan
Aubrey,Harry,110373.0,aubrc101,aubreha01,aubrey001har,1000359
Welch,Milt,124063.0,welcm101,welchmi02,welch-001mil,1013758
Fletcher,Elbie,114235.0,flete101,fletcel01,fletch001elb,1004150
Matthewson,Dale,118438.0,mattd101,matthda01,matthe001dal,1008254
Yde,Emil,124652.0,yde-e101,ydeem01,yde---001emi,1014328
Herrscher,Rick,115856.0,herrr101,herrsri01,herrsc001ric,1005736
Crespi,Frank,112821.0,cresc101,crespcr01,crespi001fra,1002762
Cross,,819935.0,crosu101,cross03,cross-019---,nan
Beltrán,Carlos,136860.0,beltc001,beltrca01,beltra001car,589
Langwell,Matt,543426.0,langm002,langwma01,langwe001mat,8130
Mangum,Leo,118232.0,mangl101,mangule01,mangum001leo,1008057
Gebhard,Bob,114671.0,gebhb101,gebhabo01,gebhar001rob,1004587
Grim,John,115159.0,grimj101,grimjo01,grim--002joh,1005067
Lohrke,Jack,117871.0,lohrj101,lohrkja01,lohrke001jac,1007708
Zinn,Frank,124775.0,zinnf101,zinnfr01,zinn--001fra,1014450
Vierling,Matt,663837.0,vierm001,vierlma01,vierli000mat,21558
Griffin,A. J.,456167.0,grifa002,griffaj01,griffi001aj-,11132
Householder,Charlie,116182.0,housc101,housech01,househ001cha,1006054
Long,Joey,117894.0,longj001,longjo01,long--002joe,1007735
Arcia,José,110306.0,arcij101,arciajo01,arcia-001jos,1000293
Coleman,Joe,112480.0,colej102,colemjo05,colema001jos,1002428
Sánchez,Ali,645305.0,sanca009,sanchal04,sanche002ali,18551
Cassini,Jack,112101.0,cassj101,cassija01,cassin001jac,1002051
Ugueto,Luis,407899.0,uguel001,uguetlu01,ugueto001lui,1400
De Goti,Alex,621008.0,degoa001,degotal01,degoti000ale,19477
Naulty,Dan,119665.0,nauld001,naultda01,naulty001dan,1009464
Baumgartner,Stan,110708.0,baums101,baumgst01,baumga001sta,1000690
Smith,Bill,122468.0,smitb107,smithbi02,smith-007bil,1012094
Gaedel,Eddie,114507.0,gaede101,gaedeed01,gaedel001edw,1004421
Skalski,Joe,122290.0,skalj001,skalsjo01,skalsk001jos,1012030
Burke,Sean,680732.0,burks001,burkese01,burke-000sea,nan
Howard,Mike,116212.0,howam101,howarmi01,howard003mic,1006087
Butler,Billy,456714.0,butlb003,butlebi03,butler001bil,7399
Tonkin,Michael,543859.0,tonkm001,tonkimi01,tonkin001mic,10315
Fermín,Ramón,114071.0,fermr001,fermira01,fermin001ram,1003992
Pontello,,817706.0,pontu101,ponte01,pontel000---,nan
Hartford,Bruce,115562.0,hartb102,hartfbr01,hartfo001bru,1005444
Robertson,Kramer,670298.0,robek003,roberkr01,robert000kra,20022
Lindell,Johnny,117780.0,lindj101,lindejo01,lindel001joh,1007619
Marte,Noelvi,682622.0,martn004,marteno01,marte-000noe,26517
Stephens,Ben,122746.0,stepb101,stephbe01,stephe001ben,1012486
Wilson,Frank,124390.0,wilsf101,wilsofr01,wilson001fra,1014076
Pfeffer,Big Jeff,120493.0,pfeff102,pfeffbi01,pfeffe001fra,1010262
Dobson,Pat,113410.0,dobsp101,dobsopa01,dobson001pat,1003345
Cox,Casey,112760.0,cox-c101,coxca01,cox---003jos,1002694
Thompson,Lee,123290.0,thoml101,thomple01,thomps004joh,1013018
Felton,Terry,114058.0,feltt101,feltote01,felton001ter,1003979
Spencer,George,122581.0,speng102,spencge01,spence002geo,1012322
Phelan,Lou,,phell801,phelale99,phelan001lou,nan
Marte,Alfredo,501245.0,marta005,marteal01,marte-001alf,5212
Clay,Sam,621348.0,clays001,claysa01,clay--000sam,16279
Strickland,Jim,122873.0,strij104,stricji01,strick002jam,1012616
Varsho,Gary,123664.0,varsg001,varshga01,varsho001gar,1013373
Lewis,,117729.0,lewiu101,lewis01,lewis-002---,1007574
Lidle,Cory,117756.0,lidlc001,lidleco01,lidle-001cor,926
Martínez,Horacio,818310.0,martr105,martira06,martin000hor,nan
Jackson,Sonny,116440.0,jacks102,jacksso01,jackso001rol,1006313
Kolseth,Karl,117240.0,kolsk101,kolseka01,kolset001kar,1007089
Southworth,Bill,122550.0,soutb102,southbi02,southw002wil,1012292
Oliveros,Lester,500902.0,olivl001,olivele01,oliver001les,9167
Machado,Alejandro,425472.0,macha002,machaal01,machad001ale,2082
Villafuerte,Brandon,276344.0,villb001,villabr01,villaf001bra,1059
Stephens,John,407856.0,stepj001,stephjo03,stephe004joh,1569
Rutherford,Jim,121579.0,ruthj102,rutheji01,ruther002jam,1011328
Mercer,Jack,118963.0,mercj102,merceja01,mercer001har,1008774
Sánchez,Celerino,121658.0,sancc101,sanchce01,sanche001cel,1011406
Gray,Chesley,819297.0,grayc104,graych04,gray--002che,nan
Liska,Ad,117814.0,liska101,liskaad01,liska-001ado,1007654
Sullivan,Pat,122962.0,sullp101,sullipa01,sulliv002pat,1012709
Blaylock,Fred,820477.0,blayf101,blaylfr01,blaylo000fre,nan
Gonzales,Dan,114919.0,gonzd101,gonzada01,gonzal003dan,1004829
Tucker,T. J.,324892.0,tuckt001,tucket.01,tucker004tho,800
Mitchell,Bryan,571951.0,mitcb001,mitchbr01,mitche001bry,11479
Bergman,Sean,110909.0,bergs001,bergmse01,bergma001sea,1000881
Johnson,Johnny,818742.0,johnj111,johnsjo13,johnso033joh,nan
Williams,Woody,124348.0,willw101,williwo01,willia001woo,1014045
McAllister,Sport,118505.0,mcals101,mcallsp01,mcalli001lew,1008324
Davis,Johnny,643275.0,davij009,davisjo06,davis-026joh,15830
Gilgan,Hugh,,gilgh101,gilgahu01,gilgan000hug,nan
Hall,Russ,115353.0,hallr101,hallru01,hall--011rob,1005260
Lowrey,Peanuts,117963.0,lowrp101,lowrepe01,lowrey001har,1007794
Reinholz,Art,121044.0,reina101,reinhar02,reinho001art,1010811
Latham,Jumbo,117527.0,lathj101,lathaju01,latham001jum,1007373
Dowd,John,113506.0,dowdj101,dowdjo01,dowd--003joh,1003440
Barrios,Jose,110624.0,barrj102,barrijo01,barrio002jos,1000604
Odom,Blue Moon,119935.0,odomj101,odombl01,odom--002joh,1009726
Machado,Anderson,407785.0,macha001,machaan01,machad001and,1853
Sturtze,Tanyon,122915.0,sturt001,sturtta01,sturtz001tan,1230
Cedeño,Domingo,112154.0,ceded001,cedendo01,cedeno001dom,1002101
Armour,,820670.0,armou101,armou01,armour003---,nan
Jones,Jared,683003.0,jonej008,jonesja09,jones-008jar,27863
Greason,John,203984.0,greau101,greys01,greaso001joh,1004981
Martin,Norberto,118348.0,martn001,martino01,martin001nor,1008185
Vatcher,Jim,123667.0,vatcj001,vatchji01,vatche001jam,1013376
Surhoff,B. J.,122989.0,surhb001,surhob.01,surhof001wil,117
Watson,Johnie,816695.0,watsj102,watsojo02,watson010joh,nan
Bailey,Andrew,457732.0,baila001,bailean01,bailey001and,1368
Jones,Casey,818692.0,,jonesca02,jones-005cas,nan
Thomas,Dan,816979.0,thomd106,thomada02,thomas005dan,nan
Woodward,Rob,124570.0,woodb001,woodwbo01,woodwa002rob,1014249
Ward,Chris,123912.0,wardc101,wardch02,ward--001chr,1013605
Giavotella,Johnny,543213.0,giavj001,giavojo01,giavot001joh,6740
Leith,Bill,117654.0,leitb101,leithbi01,leith-001bil,1007502
O'Toole,Marty,120116.0,otoom101,o'tooma01,otoole001mar,1009898
Wuertz,Michael,430900.0,wuerm001,wuertmi01,wuertz001mic,1856
O'Brien,Buck,119910.0,obrib101,o'bribu01,obrien005tho,1009684
Cowley,Joe,112751.0,cowlj001,cowlejo01,cowley001jos,1002690
Kelly,Joe,116951.0,kellj101,kellyjo04,kelly-006jos,1006805
Mathews,Nelson,118418.0,mathn101,mathene01,mathew001nel,1008240
Rocco,Mickey,121332.0,roccm101,roccomi01,rocco-002mic,1011085
Hawkins,John,819123.0,hawkj101,hawkijo01,hawkin004joh,nan
Schneemann,Daniel,682177.0,schnd002,schneda04,schnee000dan,nan
Estrada,Horacio,216194.0,estrh001,estraho01,estrad001hor,1003843
McDonald,Hank,118643.0,mcdoh101,mcdonha01,mcdona001hen,1008458
Tovar,César,123421.0,tovac101,tovarce01,tovar-001ces,1013142
Hickey,Jim,115889.0,hickj107,hickeji01,hickey004jam,1005770
Fireovid,Steve,114143.0,fires001,fireost01,fireov001ste,1004063
Kenworthy,Duke,117002.0,kenwd101,kenwobi01,kenwor001wil,1006854
Cotter,Tom,112722.0,cottt101,cotteto01,cotter001tom,1002662
Weber,Joe,124023.0,webej101,weberjo01,weber-001joe,1013716
Blott,Jack,111115.0,blotj101,blottja01,blott-001joh,1001087
Gregg,Dave,115115.0,gregd101,greggda01,gregg-001dav,1005019
Bare,Ray,110558.0,barer101,barera01,bare--001ray,1000536
Slagle,John,122308.0,slagj101,slagljo01,slagle002joh,1012049
Mitre,Sergio,429901.0,mitrs001,mitrese01,mitre-001ser,1773
Johnson,Stan,116629.0,johns102,johnsst01,johnso004sta,1006504
Nippert,Dustin,430962.0,nippd001,nippedu01,nipper001dus,4426
Birkofer,Ralph,111010.0,birkr101,birkora01,birkof001ral,1000982
Hoskins,Rhys,656555.0,hoskr001,hoskirh01,hoskin000rhy,16472
Hendrickson,Don,115759.0,hendd101,hendrdo01,hendri002don,1005639
Casas,Triston,671213.0,casat001,casastr01,casas-000tri,22514
Curry,George,112959.0,currg101,curryge01,curry-002geo,1002893
Rodríguez,Dereck,605446.0,rodrd001,rodride01,rodrig004iva,14509
Olt,Mike,592609.0,olt-m001,oltmi01,olt---001mic,10698
Kratz,Erik,456124.0,krate001,kratzer01,kratz-001eri,4403
Otis,Harry,120112.0,otish101,otisha01,otis--001har,1009895
Lazar,Max,676661.0,lazam001,lazarma01,lazar-000max,nan
Reynolds,Greg,453353.0,reyng001,reynogr01,reynol001gre,5712
Severson,Rich,122018.0,sever101,severri01,severs001ric,1011762
Lint,Royce,117798.0,lintr101,lintro01,lint--001roy,1007640
Baker,John,434633.0,bakej002,bakerjo01,baker-002joh,4756
Bryan,Billy,111640.0,bryab101,bryanbi01,bryan-003wil,1001602
Garciaparra,Nomar,114596.0,garcn001,garcino01,garcia006ant,190
Hilliard,Sam,656541.0,hills005,hillisa01,hillia000sam,17954
Hansen,Doug,115437.0,hansd101,hansedo01,hansen002dou,1005325
Kang,Jung Ho,628356.0,kangj001,kangju01,kang--000jeo,17182
Wojcik,John,124501.0,wojcj101,wojcijo01,wojcik004joh,1014180
Griffin,Ivy,115140.0,grifi101,griffiv01,griffi001ivy,1005043
Johnson,Fred,116590.0,johnf101,johnsfr01,johnso004fre,1006457
Taylor,Harry,123138.0,taylh105,tayloha05,taylor003har,1012877
Trevino,Jose,624431.0,trevj001,trevijo01,trevin001jos,16725
Messenger,Randy,434591.0,messr001,messera01,messen001ran,2658
Swandell,Marty,123020.0,swanm101,swandma01,swande001mar,1012755
Patek,Freddie,120280.0,patef101,patekfr01,patek-001fre,1010052
Stowers,Kyle,669065.0,stowk001,stoweky01,stower000kyl,26151
Walsh,Connie,123875.0,walsc101,walshco01,walsh-001cor,1013567
Turner,Justin,457759.0,turnj001,turneju01,turner001jus,5235
Creegan,Mark,112813.0,creem101,creegma01,creega001mar,1002755
Fox,Jacob,114359.0,fox-h102,foxhe01,fox---001hen,1004277
McNealy,Rusty,118851.0,mcner101,mcnearu01,mcneal002rob,1008665
Swacina,Harry,123013.0,swach101,swaciha01,swacin001har,1012750
Barber,Sam,820595.0,barbs103,barbesa01,barber000sam,nan
Calhoun,Bill,111879.0,calhb101,calhobi01,calhou001wil,1001833
Granite,Zach,643335.0,granz001,graniza01,granit000zac,15343
Porter,Dan,120677.0,portd102,porteda01,porter001dan,1010449
Moeller,Joe,119218.0,moelj101,moelljo01,moelle001jos,1009023
Gilbreth,Bill,114786.0,gilbb101,gilbrbi01,gilbre001wil,1004699
O'Donnell,John,119938.0,odonj102,o'donjo01,odonne005joh,1009731
Manning,Jack,118245.0,mannj101,mannija01,mannin001jac,1008065
Soto,Gregory,642397.0,sotog003,sotogr01,soto--001gre,19677
Mack,Shane,118090.0,macks001,macksh01,mack--001sha,1007928
Whitefield,Aaron,664334.0,whita002,whiteaa01,whitef000aar,19938
Bertaina,Frank,110940.0,bertf101,bertafr01,bertai001fra,1000912
Keller,Mitch,656605.0,kellm003,kellemi03,keller000mit,17594
Pellow,Kit,408227.0,pellk001,pelloki01,pellow001kit,1576
Graham,Tyler,488917.0,graht001,grahaty01,graham001tyl,6220
LaManna,Hank,117424.0,lamah101,lamanfr02,lamann001fra,1007269
Cooper,Army,819993.0,coopa102,coopear01,cooper000alf,nan
Volstad,Chris,458690.0,volsc001,volstch01,volsta001chr,9901
Engle,Charlie,113851.0,englc102,englech01,engle-001cha,1003779
Berg,Dave,132787.0,bergd002,bergda01,berg--001dav,1288
Sheridan,Pat,122133.0,sherp001,sheripa01,sherid001pat,1011872
Thompson,Tug,123292.0,thomt101,thomptu01,thomps001tug,1013030
Evans,Dwight,113936.0,evand002,evansdw01,evans-001dwi,1003865
Martinez,Tippy,118367.0,martt001,martiti01,martin001fel,1008200
Hughes,Terry,116285.0,hught106,hughete01,hughes001ter,1006162
Ritchey,Claude,121232.0,ritcc101,ritchcl01,ritche001cla,1010987
Fifield,Jack,114112.0,fifij101,fifieja01,fifiel001jac,1004033
Hubbard,Cal,,hubbc901,hubbaca99,hubbar001cal,nan
Williams,Marsh,124325.0,willm104,willima01,willia008mar,1014019
Newman,Kevin,621028.0,newmk001,newmake01,newman000kev,17696
Palmquist,Carson,687223.0,palmc001,palmqca01,palmqu000car,nan
Freeman,Mark,114409.0,freem101,freemma01,freema002mar,1004325
Robinson,Bill,121326.0,robib101,robinbi02,robins008wil,1011054
Hanson,Ollie,115445.0,hanso101,hansool01,hanson002ear,1005335
Drummond,Tim,113579.0,drumt001,drummti01,drummo001tim,1003514
Rudolph,Ernie,121534.0,rudoe101,rudoler01,rudolp001ern,1011287
Tibbs,Jay,123332.0,tibbj001,tibbsja01,tibbs-001jay,1013055
Schweitzer,Al,121913.0,schwa102,schweal01,schwei001alb,1011661
Taylor,Jelly,817014.0,taylj106,tayloje01,taylor000ola,nan
Crozier,Eric,433997.0,croze001,crozier01,crozie001eri,3011
Sax,Ollie,121731.0,sax-o101,saxol01,sax---001eri,1011480
Honeycutt,Rick,116118.0,honer001,honeyri01,honeyc001fre,1005992
Hager,Jake,606993.0,hagej001,hagerja01,hager-000jak,12198
Power,Vic,120730.0,powev101,powervi01,power-001vic,1010506
Fulford,Braxton,690924.0,fulfb001,fulfobr01,fulfor000bra,nan
Torres,Félix,123411.0,torrf101,torrefe01,torres001fel,1013129
Jones,Henry,116691.0,joneh102,joneshe02,jones-007hen,1006561
Lindsey,Jim,117788.0,lindj102,lindsji01,lindse002jam,1007632
Browning,Tom,111611.0,browt001,brownto05,browni002tho,1001566
Snyder,Gene,122505.0,snydg102,snydege02,snyder001gen,1012247
Hafner,Frank,115299.0,hafnf101,hafnefr01,hafner001fra,1005194
Hegman,Bob,115699.0,hegmb001,hegmabo01,hegman001rob,1005584
Urbani,Tom,123582.0,urbat001,urbanto01,urbani001tho,1013299
Melancon,Mark,453343.0,melam001,melanma01,melanc001mar,4264
Hess,Otto,115867.0,hesso101,hessot01,hess--001ott,1005749
Casanova,Raúl,112077.0,casar001,casanra01,casano001rau,680
Parent,Freddy,120217.0,paref101,parenfr01,parent001fre,1009992
Shaw,Dupee,122077.0,shawd101,shawdu01,shaw--001dup,1011821
DaVanon,Jerry,113078.0,davaj101,davanje01,davano001fra,1003014
Basak,Chris,431150.0,basac001,basakch01,basak-001chr,3048
Beckman,Jim,110777.0,beckj101,beckmji01,beckma001jam,1000756
McLaughlin,Tom,118802.0,mclat101,mclauto01,mclaug001tom,1008619
Gulan,Mike,115237.0,gulam001,gulanmi01,gulan-001mic,1005132
Porter,Bo,216694.0,portb001,portebo03,porter001mar,1010447
Jones,Percy,116714.0,jonep101,jonespe01,jones-001per,1006581
Boisclair,Bruce,111160.0,boisb101,boiscbr01,boiscl001bru,1001131
Brown,Corey,446395.0,browc003,brownco01,brown-002cor,2650
Swan,Russ,123019.0,swanr001,swanru01,swan--001rus,1012758
Gómez,Carlos,460576.0,gomec002,gomezca01,gomez-003car,4881
Haynes,Jimmy,115649.0,haynj001,hayneji01,haynes001jim,329
Romak,Jamie,457449.0,romaj003,romakja01,romak-001jam,5552
Valdespino,Sandy,123599.0,valds101,valdesa01,valdes001hil,1013319
Sands,Donny,664848.0,sandd004,sandsdo01,sands-000don,18603
Spencer,Daryl,122578.0,spend101,spencda01,spence001dar,1012321
Powell,Russell,817680.0,power102,powelru01,powell000rus,nan
Cabrera,Orlando,111851.0,cabro001,cabreor01,cabrer001orl,766
Wight,Bill,124247.0,wighb101,wightbi01,wight-001wil,1013933
Talbot,Mitch,452676.0,talbm001,talbomi01,talbot001mit,4961
Hendrix,Claude,115760.0,hendc101,hendrcl01,hendri001cla,1005638
Ford,Whitey,114299.0,fordw101,fordwh01,ford--002edw,1004227
Richardson,John,817558.0,richj105,richajo01,richar009joh,nan
Sheerin,Chuck,122108.0,sheec101,sheerch01,sheeri001cha,1011851
Carroll,Corbin,682998.0,carrc005,carroco02,carrol000cor,25878
Fontenot,Joe,133227.0,fontj001,fontejo01,fonten001jos,1004206
Rogers,Esmil,469134.0,rogee002,rogeres01,rogers001esm,6317
Crane,Ed,112790.0,crane101,craneed01,crane-001ed-,1002731
Gibson,Kirk,114752.0,gibsk001,gibsoki01,gibson001kir,1004669
Till,,816930.0,tillu101,till02,till--002---,nan
Gushue,Taylor,656494.0,gusht001,gushuta01,gushue000tay,16098
Ligon,Rufus,818493.0,ligor101,ligonru01,ligon-000ruf,nan
Wright,Red,816458.0,wrigr105,wrighre01,wright002red,nan
Staley,Harry,122647.0,stalh101,staleha01,staley001har,1012389
Waters,Ted,816708.0,watet101,waterte01,waters000ted,nan
Howell,Jack,116225.0,howej002,howelja02,howell001jac,1006099
Anderson,Jim,110241.0,andej001,anderji01,anders011jam,1000231
Walker,Duane,123816.0,walkd001,walkedu01,walker001dua,1013513
Milton,Eric,132980.0,milte001,miltoer01,milton001eri,743
Foster,Rube,534348.0,fostr105,fosteru99,foster002rub,nan
McGarr,Chippy,118685.0,mcgac101,mcgarch01,mcgarr001chi,1008502
Johnson,Mark,276342.0,johnm004,johnsma05,johnso006mar,1006485
Daley,Matt,457935.0,dalem002,daleyma01,daley-001mat,7952
Cyr,Tyler,664202.0,cyr-t001,cyrty01,cyr---000tyl,18421
Hubbell,Carl,116249.0,hubbc101,hubbeca01,hubbel001car,1006123
Utley,Chase,400284.0,utlec001,utleych01,utley-002cha,1679
Kolb,Danny,150285.0,kolbd001,kolbda01,kolb--002dan,1257
Wall,Josh,476205.0,wallj002,walljo02,wall--006jos,4436
Acevedo,Juan,110032.0,acevj001,aceveju01,aceved003jua,458
Lasher,Fred,117521.0,lashf101,lashefr01,lasher001fre,1007366
Hawke,Bill,115627.0,hawkb101,hawkebi01,hawke-001bil,1005511
Nixon,Trot,119811.0,nixot001,nixontr01,nixon-001chr,204
Ward,Jay,123920.0,wardj103,wardja01,ward--005joh,1013613
Ryu,Hyun Jin,547943.0,ryu-h001,ryuhy01,ryu---000hye,14444
Peña,Ramiro,455369.0,penar002,penara02,pena--001ram,8841
Uribe,Juan,346874.0,uribj002,uribeju01,uribe-002jua,454
Bennett,,820529.0,bennu101,benne03,bennet067---,nan
Holliday,Matt,407812.0,hollm001,hollima01,hollid001mat,1873
Davis,Blake,488819.0,davib005,davisbl01,davis-001bla,5812
Weiss,Gary,124052.0,weisg101,weissga01,weiss-001gar,1013746
Windle,Bill,124443.0,windb101,windlbi01,windle001wil,1014122
Hilsey,Charlie,115957.0,hilsc101,hilsech01,hilsey001cha,1005835
Nichols,Al,119758.0,nicha102,nichoal01,nichol003al-,1009552
Cedeño,Andújar,112152.0,cedea001,cedenan01,cedeno001and,1002099
Dunbar,Tom,113616.0,dunbt001,dunbato01,dunbar001tho,1003551
O'Meara,Eddie,120011.0,omeat101,o'meato01,omeara001tom,1009800
Budnick,Mike,111667.0,budnm101,budnimi01,budnic001mic,1001629
Barbee,Dave,110547.0,barbd101,barbeda01,barbee001dav,1000527
Webb,Brandon,425630.0,webbb001,webbbr01,webb--001bra,1692
Garrett,Stone,656448.0,garrs003,garrest01,garret000sto,19273
Shelton,Chris,430828.0,shelc001,sheltch01,shelto001chr,1891
Kuntz,Rusty,117366.0,kuntr001,kuntzru01,kuntz-001rus,1007212
Jefferson,Bob,,jeffb101,jeffebo01,jeffer000bob,nan
Rossman,Bubby,657745.0,rossb001,rossmbu01,rossma000bub,17179
Henderson,Logan,701656.0,hendl002,hendelo01,hender001log,nan
Sauer,Hank,121710.0,saueh101,sauerha01,sauer-002hen,1011459
Navarro,Millito,817993.0,navam101,navarmi01,navarr000mil,nan
Slaughter,Enos,122319.0,slaue101,slaugen01,slaugh001eno,1012060
Withem,Shannon,136865.0,withs001,whitesh01,withem001sha,1014166
Rudolph,Ken,121537.0,rudok101,rudolke01,rudolp001ken,1011288
Nichols,Reid,119768.0,nichr001,nichore01,nichol002tho,1009567
Hernández,Chico,115835.0,hernc101,hernach01,hernan001sal,1005699
Martin,Fred,118337.0,martf101,martifr02,martin001fre,1008166
